longitude,latitude,YR,MO,X,Y,TOT,CR
-73.87766689,40.88398755,2014,2,1018077,261362,2,ROBBERY
-73.93797512,40.83686805,2014,5,1001413,244177,1,FELONY ASSAULT
-73.95523712,40.81218731,2014,5,996641,235182,1,FELONY ASSAULT
-74.00404231,40.75092796,2014,5,983130,212860,1,RAPE
-73.93044543,40.79729861,2014,5,1003508,229762,2,FELONY ASSAULT
-73.86775715,40.74434981,2014,5,1020894,210491,1,FELONY ASSAULT
-73.77834863,40.59652657,2014,5,1045805,156685,1,FELONY ASSAULT
-73.9254031,40.74282883,2014,5,1004921,209918,1,ROBBERY
-73.88801728,40.81304738,2014,5,1015248,235512,1,FELONY ASSAULT
-73.89646383,40.90571639,2014,5,1012870,269272,1,FELONY ASSAULT
-73.81984096,40.82359681,2014,2,1034112,239387,1,FELONY ASSAULT
-73.95518267,40.67845762,2014,5,996681,186460,1,FELONY ASSAULT
-73.8709032,40.64981526,2014,5,1020073,176048,1,ROBBERY
-73.91593546,40.64131797,2014,5,1007580,172937,1,FELONY ASSAULT
-73.89160308,40.74298587,2014,6,1014287,209985,1,ROBBERY
-73.94251127,40.64363445,2014,2,1000204,173775,1,ROBBERY
-73.95112422,40.64743996,2014,5,997813,175160,1,FELONY ASSAULT
-73.86959867,40.67377299,2014,5,1020422,184777,1,ROBBERY
-73.86937312,40.68033276,2014,2,1020481,187167,1,ROBBERY
-73.90989134,40.66638149,2014,5,1009248,182070,1,ROBBERY
-73.9605336,40.65904303,2014,5,995200,179386,1,FELONY ASSAULT
-73.94618538,40.79723018,2014,5,999150,229734,1,ROBBERY
-73.96167828,40.79962154,2014,5,994860,230603,1,ROBBERY
-73.91817768,40.6581506,2014,2,1006952,179069,1,FELONY ASSAULT
-73.9372945,40.8189886,2014,5,1001606,237663,1,FELONY ASSAULT
-73.94249434,40.83469109,2014,5,1000163,243383,1,FELONY ASSAULT
-73.99688708,40.71181798,2014,5,985113,198611,1,FELONY ASSAULT
-73.92748942,40.78883478,2014,5,1004329,226679,3,FELONY ASSAULT
-73.89917866,40.70433831,2014,5,1012204,195902,1,FELONY ASSAULT
-73.89656893,40.70801123,2014,5,1012926,197241,1,FELONY ASSAULT
-73.8979843,40.74947206,2014,5,1012516,212346,1,FELONY ASSAULT
-73.90188698,40.82952284,2014,5,1011402,241510,1,FELONY ASSAULT
-73.86495076,40.8202605,2014,5,1021629,238149,1,FELONY ASSAULT
-73.86669814,40.87321346,2014,5,1021116,257441,1,ROBBERY
-73.84843115,40.82074225,2014,5,1026201,238332,1,ROBBERY
-73.90753928,40.81592194,2014,5,1009843,236553,1,FELONY ASSAULT
-73.95167707,40.5806923,2014,2,997673,150842,1,ROBBERY
-73.88629801,40.81497798,2014,5,1015723,236216,2,FELONY ASSAULT
-73.91712375,40.82182489,2014,5,1007188,238701,2,FELONY ASSAULT
-73.96334687,40.69481111,2014,5,994414,192417,1,FELONY ASSAULT
-73.90044924,40.67466843,2014,5,1011864,185092,1,FELONY ASSAULT
-73.99662647,40.65826748,2014,5,985186,179101,1,FELONY ASSAULT
-73.88389883,40.66400317,2014,5,1016460,181212,1,ROBBERY
-73.93812512,40.65615388,2014,5,1001418,178337,2,FELONY ASSAULT
-73.9309949,40.65745359,2014,5,1003396,178812,1,ROBBERY
-73.88093827,40.67278893,2014,5,1017277,184414,1,ROBBERY
-73.93749005,40.68772396,2014,5,1001586,189839,1,ROBBERY
-73.88827339,40.66264061,2014,5,1015247,180714,1,ROBBERY
-73.95279563,40.64838212,2014,5,997349,175503,1,ROBBERY
-74.02793556,40.63110999,2014,5,976496,169208,1,FELONY ASSAULT
-73.92460686,40.66514595,2014,5,1005166,181616,1,FELONY ASSAULT
-73.93203385,40.68835216,2014,5,1003099,190069,1,ROBBERY
-73.89563791,40.64839112,2014,5,1013210,175520,2,FELONY ASSAULT
-73.97708778,40.72223211,2014,5,990601,202406,1,FELONY ASSAULT
-73.93150074,40.6527164,2014,2,1003257,177086,1,FELONY ASSAULT
-73.96704155,40.76379343,2014,5,993380,217549,1,FELONY ASSAULT
-73.9911943,40.74511158,2014,5,986690,210741,1,ROBBERY
-73.99127916,40.73089377,2014,5,986667,205561,1,ROBBERY
-73.95849133,40.81329191,2014,5,995740,235584,1,FELONY ASSAULT
-73.89613738,40.70487358,2014,5,1013047,196098,1,FELONY ASSAULT
-73.8615211,40.69223315,2014,5,1022652,191506,1,FELONY ASSAULT
-73.91498832,40.65787655,2014,2,1007837,178970,1,ROBBERY
-73.88718225,40.74729363,2014,5,1015510,211556,1,FELONY ASSAULT
-73.79565119,40.59287786,2014,5,1041003,155344,1,ROBBERY
-73.88695687,40.73973711,2014,5,1015576,208803,1,FELONY ASSAULT
-74.0944005,40.64509775,2014,5,958053,174317,1,FELONY ASSAULT
-73.89339919,40.82033697,2014,5,1013755,238166,1,FELONY ASSAULT
-73.88380588,40.84565867,2014,5,1016398,247395,1,FELONY ASSAULT
-73.88295363,40.84524062,2014,5,1016634,247243,1,FELONY ASSAULT
-73.89737112,40.82185841,2014,5,1012655,238719,1,ROBBERY
-73.90593934,40.66219803,2014,2,1010346,180547,1,FELONY ASSAULT
-73.90449158,40.86274697,2014,5,1010668,253614,1,ROBBERY
-73.95881586,40.65079984,2014,5,995678,176383,1,ROBBERY
-73.91282469,40.63391296,2014,5,1008446,170240,1,FELONY ASSAULT
-73.93601386,40.65914728,2014,5,1002003,179428,1,FELONY ASSAULT
-74.00542005,40.60577059,2014,5,982745,159975,1,FELONY ASSAULT
-73.91113353,40.6457911,2014,5,1008911,174568,1,FELONY ASSAULT
-73.90941094,40.68567964,2014,5,1009374,189101,1,FELONY ASSAULT
-73.93049159,40.65277069,2014,5,1003537,177106,1,ROBBERY
-73.91166486,40.63912991,2014,5,1008766,172141,1,FELONY ASSAULT
-73.958575,40.64984457,2014,5,995745,176035,1,FELONY ASSAULT
-73.93966704,40.69271786,2014,5,1000981,191658,1,FELONY ASSAULT
-73.96311619,40.79890289,2014,5,994462,230341,1,FELONY ASSAULT
-73.97634063,40.72326673,2014,5,990808,202783,1,ROBBERY
-73.79455361,40.70970512,2014,5,1041208,197908,1,FELONY ASSAULT
-73.77167286,40.71228602,2014,5,1047549,198864,1,FELONY ASSAULT
-73.80828371,40.58989956,2014,5,1037497,154251,1,RAPE
-73.99077139,40.67176324,2014,2,986810,184018,1,ROBBERY
-73.87289973,40.75382773,2014,5,1019464,213942,1,ROBBERY
-73.72613057,40.72687945,2014,5,1060158,204217,1,ROBBERY
-73.75989743,40.71577811,2014,5,1050810,200145,2,FELONY ASSAULT
-74.12857057,40.63107443,2014,5,948563,169220,2,FELONY ASSAULT
-73.88929588,40.81971829,2014,6,1014891,237942,1,FELONY ASSAULT
-73.90126537,40.81253799,2014,6,1011581,235322,1,FELONY ASSAULT
-73.90689041,40.85364475,2014,6,1010008,250297,1,RAPE
-73.88786483,40.82634266,2014,6,1015284,240356,2,FELONY ASSAULT
-73.89885532,40.82473893,2014,6,1012243,239768,2,FELONY ASSAULT
-73.87393469,40.82679213,2014,6,1019139,240525,1,FELONY ASSAULT
-73.90456933,40.8261985,2014,6,1010661,240298,1,FELONY ASSAULT
-73.91551531,40.83938989,2014,6,1007627,245101,1,ROBBERY
-73.92284118,40.80488294,2014,6,1005611,232527,1,RAPE
-73.91010965,40.84675535,2014,6,1009120,247786,1,FELONY ASSAULT
-73.91184849,40.83015394,2014,6,1008645,241737,1,FELONY ASSAULT
-73.90191478,40.66358627,2014,5,1011462,181054,1,ROBBERY
-73.94037994,40.67378478,2014,6,1000788,184760,1,FELONY ASSAULT
-73.89983119,40.64931435,2014,6,1012046,175855,1,FELONY ASSAULT
-73.94637057,40.64805268,2014,6,999132,175384,1,FELONY ASSAULT
-73.96677546,40.67486864,2014,5,993466,185151,1,ROBBERY
-73.94616669,40.64615868,2014,6,999189,174694,1,FELONY ASSAULT
-73.99086513,40.75065594,2014,6,986781,212761,1,FELONY ASSAULT
-73.9400261,40.81871559,2014,5,1000850,237563,1,FELONY ASSAULT
-74.00125175,40.71633589,2014,6,983903,200257,2,FELONY ASSAULT
-73.97999522,40.74738832,2014,6,989793,211571,1,ROBBERY
-73.84052168,40.70189501,2014,6,1028469,195036,1,FELONY ASSAULT
-73.8636224,40.75972931,2014,6,1022031,216096,1,FELONY ASSAULT
-73.84470152,40.69577165,2014,6,1027314,192803,1,FELONY ASSAULT
-73.74976662,40.60566849,2014,6,1053733,160037,1,FELONY ASSAULT
-73.75483387,40.60367295,2014,6,1052328,159306,1,FELONY ASSAULT
-73.9893441,40.76039143,2014,2,987202,216308,1,FELONY ASSAULT
-73.86120989,40.73260553,2014,5,1022715,206215,1,FELONY ASSAULT
-73.79656235,40.69327573,2014,6,1040665,191921,1,FELONY ASSAULT
-73.91716001,40.83332802,2014,6,1007174,242892,1,FELONY ASSAULT
-73.87487416,40.83063301,2014,6,1018877,241924,1,ROBBERY
-73.88040441,40.82977978,2014,6,1017347,241611,3,FELONY ASSAULT
-73.88926009,40.82602836,2014,6,1014898,240241,1,FELONY ASSAULT
-73.84058525,40.83668672,2014,6,1028362,244145,1,FELONY ASSAULT
-73.90920672,40.83302011,2014,6,1009375,242782,1,FELONY ASSAULT
-73.9485292,40.67602022,2014,6,998527,185573,1,FELONY ASSAULT
-73.92451616,40.66247796,2014,6,1005192,180644,1,ROBBERY
-73.97828166,40.68981942,2014,6,990273,190597,1,ROBBERY
-73.92922926,40.67407216,2014,6,1003881,184867,1,FELONY ASSAULT
-73.97506336,40.6947072,2014,6,991165,192378,1,ROBBERY
-73.96377382,40.70547192,2014,6,994294,196301,1,ROBBERY
-73.92691568,40.86080089,2014,6,1004466,252899,1,FELONY ASSAULT
-73.94095237,40.80087262,2014,6,1000598,231062,1,FELONY ASSAULT
-73.94235909,40.79893555,2014,6,1000209,230356,1,FELONY ASSAULT
-73.95934101,40.80028222,2014,6,995507,230844,1,ROBBERY
-73.94892662,40.79729181,2014,6,998391,229756,2,FELONY ASSAULT
-73.98785718,40.71922275,2014,6,987616,201309,1,FELONY ASSAULT
-73.75253552,40.69520415,2014,6,1052872,192655,1,FELONY ASSAULT
-73.79276021,40.67281485,2014,6,1041737,184469,1,FELONY ASSAULT
-73.77277402,40.6855431,2014,6,1047269,189120,1,FELONY ASSAULT
-73.76517069,40.68524238,2014,6,1049378,189016,1,FELONY ASSAULT
-73.83342616,40.70101487,2014,6,1030437,194719,1,RAPE
-73.82961112,40.68665137,2014,6,1031505,189488,1,ROBBERY
-73.84005252,40.78169263,2014,6,1028546,224109,1,ROBBERY
-73.82190081,40.68711729,2014,6,1033643,189662,2,FELONY ASSAULT
-73.82373442,40.68640373,2014,6,1033135,189401,1,ROBBERY
-73.74923984,40.60688878,2014,6,1053878,160482,1,FELONY ASSAULT
-74.13378993,40.62877932,2014,6,947113,168386,1,ROBBERY
-73.92166324,40.84817456,2014,6,1005923,248300,1,FELONY ASSAULT
-73.8633562,40.83669948,2014,6,1022061,244139,1,FELONY ASSAULT
-73.9207643,40.84121611,2014,6,1006174,245765,2,FELONY ASSAULT
-73.8777195,40.83572476,2014,6,1018087,243778,1,ROBBERY
-73.86821193,40.83736112,2014,6,1020717,244378,1,FELONY ASSAULT
-73.86374549,40.8389561,2014,6,1021952,244961,1,FELONY ASSAULT
-73.90507049,40.83455657,2014,6,1010519,243343,2,FELONY ASSAULT
-73.94237577,40.63779622,2014,6,1000243,171648,2,RAPE
-73.90652014,40.6772838,2014,6,1010179,186043,1,FELONY ASSAULT
-73.92168766,40.68928155,2014,6,1005968,190410,1,FELONY ASSAULT
-73.88870449,40.63541275,2014,6,1015140,170794,1,FELONY ASSAULT
-73.94076744,40.67991407,2014,6,1000679,186993,1,FELONY ASSAULT
-73.94248515,40.81188523,2014,2,1000171,235074,1,FELONY ASSAULT
-73.94671744,40.80031276,2014,6,999002,230857,1,FELONY ASSAULT
-73.91991283,40.86701847,2014,6,1006401,255166,1,FELONY ASSAULT
-73.94408786,40.82626285,2014,2,999724,240312,1,FELONY ASSAULT
-73.93124416,40.85272041,2014,6,1003271,249954,1,FELONY ASSAULT
-73.8042522,40.69271267,2014,6,1038533,191711,1,ROBBERY
-74.13122296,40.6369645,2014,6,947830,171367,1,ROBBERY
-73.92399081,40.84831884,2014,6,1005279,248352,1,FELONY ASSAULT
-73.86403694,40.83781738,2014,6,1021872,244546,1,ROBBERY
-73.93951162,40.78850961,2014,2,1001000,226558,1,ROBBERY
-73.86675871,40.82314182,2014,6,1021127,239198,2,FELONY ASSAULT
-73.94846294,40.64046705,2014,6,998553,172620,1,FELONY ASSAULT
-74.00077071,40.60710743,2014,6,984036,160462,1,FELONY ASSAULT
-73.95539578,40.72099884,2014,6,996614,201959,1,FELONY ASSAULT
-73.92317933,40.6746337,2014,6,1005559,185073,1,FELONY ASSAULT
-73.99369255,40.62125118,2014,6,986001,165615,1,RAPE
-73.96368859,40.61694727,2014,6,994331,164049,1,ROBBERY
-73.98358042,40.69756055,2014,6,988803,193417,1,FELONY ASSAULT
-73.92740813,40.67128507,2014,6,1004387,183852,1,FELONY ASSAULT
-73.95719238,40.66478665,2014,6,996126,181479,1,FELONY ASSAULT
-73.93007783,40.86187054,2014,6,1003591,253288,1,FELONY ASSAULT
-73.94013613,40.78877068,2014,6,1000827,226653,1,FELONY ASSAULT
-73.7676575,40.68659511,2014,7,1048687,189507,1,FELONY ASSAULT
-73.94125016,40.78677584,2014,6,1000519,225926,1,ROBBERY
-73.76326836,40.59748463,2014,6,1049992,157045,1,FELONY ASSAULT
-73.87433372,40.74560878,2014,6,1019071,210947,1,FELONY ASSAULT
-73.83296113,40.7541912,2014,6,1030529,214093,3,FELONY ASSAULT
-73.86360111,40.74721048,2014,6,1022044,211535,1,FELONY ASSAULT
-73.82763837,40.7537689,2014,2,1032004,213942,1,ROBBERY
-73.86772103,40.74800029,2014,6,1020902,211821,1,FELONY ASSAULT
-73.84312209,40.84132602,2014,6,1027657,245834,1,FELONY ASSAULT
-73.91136763,40.81949858,2014,6,1008782,237855,1,FELONY ASSAULT
-73.94210013,40.66064367,2014,6,1000314,179972,1,ROBBERY
-73.93470894,40.68879287,2014,6,1002357,190229,1,FELONY ASSAULT
-73.89931531,40.74758759,2014,2,1012148,211659,1,FELONY ASSAULT
-73.94708935,40.63686801,2014,6,998935,171309,1,FELONY ASSAULT
-73.99250242,40.66582367,2014,6,986330,181854,1,ROBBERY
-73.95698167,40.63940832,2014,6,996189,172233,1,FELONY ASSAULT
-73.90177769,40.66122015,2014,6,1011501,180192,1,ROBBERY
-73.88830218,40.66481999,2014,6,1015238,181508,1,FELONY ASSAULT
-74.01468688,40.64090584,2014,6,980174,172776,2,FELONY ASSAULT
-73.95000267,40.71106334,2014,6,998111,198340,1,FELONY ASSAULT
-73.9327145,40.6927689,2014,6,1002909,191678,1,FELONY ASSAULT
-73.91992746,40.66570272,2014,6,1006464,181820,1,FELONY ASSAULT
-73.91315583,40.64246597,2014,6,1008351,173356,2,FELONY ASSAULT
-73.88396448,40.63248212,2014,6,1016457,169728,1,FELONY ASSAULT
-73.9958487,40.76229944,2014,6,985400,217003,1,RAPE
-73.95505649,40.76405836,2014,6,996700,217647,1,FELONY ASSAULT
-73.98977034,40.71146899,2014,6,987086,198484,1,ROBBERY
-73.92734339,40.86308201,2014,6,1004347,253730,1,FELONY ASSAULT
-73.95246178,40.79830064,2014,6,997412,230123,2,FELONY ASSAULT
-73.92748942,40.78883478,2014,6,1004329,226679,1,FELONY ASSAULT
-73.82609205,40.74743443,2014,6,1032437,211635,1,FELONY ASSAULT
-73.85792452,40.57779845,2014,6,1023717,149816,2,FELONY ASSAULT
-73.85904509,40.74106773,2014,6,1023310,209299,1,FELONY ASSAULT
-73.90943964,40.85570257,2014,6,1009302,251046,1,ROBBERY
-73.9032659,40.81559182,2014,6,1011026,236434,1,FELONY ASSAULT
-73.8977557,40.81611405,2014,6,1012551,236626,1,FELONY ASSAULT
-73.85644207,40.89234263,2014,6,1023941,264415,2,FELONY ASSAULT
-73.79108161,40.7633068,2014,2,1042124,217439,2,FELONY ASSAULT
-73.85785881,40.88946521,2014,6,1023551,263366,1,ROBBERY
-74.02276747,40.63645248,2014,6,977931,171154,1,ROBBERY
-73.98159125,40.61369621,2014,6,989361,162863,1,FELONY ASSAULT
-77.51958437,40.1123853,2014,7,0,0,43,ROBBERY
-73.97671467,40.67495343,2014,6,990709,185181,1,FELONY ASSAULT
-73.96033619,40.65765135,2014,6,995255,178879,1,ROBBERY
-73.88827339,40.66264061,2014,6,1015247,180714,1,FELONY ASSAULT
-73.95295018,40.69494732,2014,6,997297,192468,2,FELONY ASSAULT
-73.90971559,40.63910095,2014,6,1009307,172131,1,ROBBERY
-73.97423362,40.6955579,2014,6,991395,192688,1,FELONY ASSAULT
-73.93282286,40.68901137,2014,6,1002880,190309,1,ROBBERY
-73.97787078,40.77613088,2014,6,990379,222043,1,ROBBERY
-73.83270386,40.76033906,2014,2,1030596,216333,3,FELONY ASSAULT
-73.8615076,40.6831095,2014,6,1022661,188182,2,FELONY ASSAULT
-73.89003748,40.74699173,2014,6,1014719,211445,1,ROBBERY
-74.15133056,40.53959806,2014,6,942188,135903,1,FELONY ASSAULT
-74.12108547,40.60799884,2014,6,950629,160810,1,FELONY ASSAULT
-73.9008438,40.81907281,2014,6,1011695,237703,1,FELONY ASSAULT
-73.90144566,40.82008613,2014,6,1011528,238072,1,FELONY ASSAULT
-73.89638582,40.82813195,2014,6,1012925,241005,1,FELONY ASSAULT
-73.868694,40.82382473,2014,6,1020591,239446,1,ROBBERY
-73.87983714,40.84575891,2014,6,1017496,247433,1,FELONY ASSAULT
-73.8938832,40.82041976,2014,6,1013621,238196,1,FELONY ASSAULT
-73.87086617,40.74901118,2014,7,1020030,212188,1,ROBBERY
-73.8771689,40.74834286,2014,7,1018284,211942,1,FELONY ASSAULT
-74.13109945,40.61627988,2014,7,947853,163831,1,ROBBERY
-73.91230397,40.74502638,2014,2,1008550,210722,1,FELONY ASSAULT
-73.82807328,40.87753742,2014,7,1031795,259035,1,FELONY ASSAULT
-73.90172829,40.86846185,2014,8,1011430,255697,1,FELONY ASSAULT
-73.90456933,40.8261985,2014,8,1010661,240298,1,ROBBERY
-73.88132902,40.74898401,2014,2,1017131,212174,1,FELONY ASSAULT
-73.89048813,40.82412196,2014,8,1014559,239546,1,ROBBERY
-73.89020466,40.82511527,2014,8,1014637,239908,1,FELONY ASSAULT
-73.87667854,40.83387097,2014,7,1018376,243103,1,ROBBERY
-74.03515001,40.61398051,2014,7,974491,162968,1,ROBBERY
-73.92688838,40.66529564,2014,8,1004533,181670,1,FELONY ASSAULT
-73.91970232,40.66108859,2014,7,1006528,180139,3,FELONY ASSAULT
-73.89146656,40.74704249,2014,2,1014323,211463,1,ROBBERY
-73.89030638,40.63628439,2014,7,1014695,171111,1,ROBBERY
-73.9471194,40.67624191,2014,8,998918,185654,1,RAPE
-73.93953957,40.80147024,2014,7,1000989,231280,1,ROBBERY
-73.8647169,40.73447065,2014,8,1021742,206893,1,ROBBERY
-73.73783435,40.70953777,2014,8,1056933,197889,2,FELONY ASSAULT
-73.85993853,40.75037078,2014,8,1023057,212688,1,RAPE
-73.75965472,40.71105934,2014,7,1050882,198426,1,FELONY ASSAULT
-73.85017908,40.7247911,2014,8,1025777,203373,1,ROBBERY
-73.85832389,40.75269636,2014,8,1023503,213536,1,FELONY ASSAULT
-73.73126731,40.70743111,2014,8,1058756,197127,1,ROBBERY
-73.85864993,40.68239239,2014,7,1023454,187922,2,FELONY ASSAULT
-73.93647408,40.7738703,2014,8,1001845,221225,2,FELONY ASSAULT
-73.90654863,40.83190638,2014,8,1010111,242377,1,FELONY ASSAULT
-73.91535235,40.83113094,2014,8,1007675,242092,1,FELONY ASSAULT
-73.85454192,40.83342249,2014,8,1024502,242949,1,ROBBERY
-73.87769341,40.82632408,2014,8,1018099,240353,1,ROBBERY
-73.85992226,40.81646953,2014,2,1023023,236770,1,ROBBERY
-73.87887318,40.82730519,2014,8,1017772,240710,1,FELONY ASSAULT
-73.85359718,40.83413218,2014,8,1024763,243208,1,FELONY ASSAULT
-73.94718849,40.67549811,2014,8,998899,185383,1,FELONY ASSAULT
-73.95355642,40.67884124,2014,8,997132,186600,1,ROBBERY
-73.87815072,40.68314755,2014,8,1018045,188189,1,FELONY ASSAULT
-73.92698175,40.62939941,2014,8,1004518,168592,1,ROBBERY
-73.93051934,40.69533944,2014,8,1003517,192615,1,FELONY ASSAULT
-73.92594453,40.6615539,2014,8,1004796,180307,1,FELONY ASSAULT
-73.92251035,40.6950077,2014,8,1005738,192496,1,FELONY ASSAULT
-73.95246278,40.68057,2014,8,997435,187230,1,ROBBERY
-74.00674381,40.62613139,2014,8,982378,167393,1,FELONY ASSAULT
-73.98014028,40.57554601,2014,8,989767,148964,1,FELONY ASSAULT
-73.98884395,40.64308011,2014,8,987346,173568,1,ROBBERY
-73.98292083,40.6820525,2014,8,988987,187767,1,ROBBERY
-73.97249028,40.72550011,2014,8,991875,203597,1,FELONY ASSAULT
-73.89111177,40.85811853,2014,2,1014371,251932,1,ROBBERY
-73.96844226,40.79414511,2014,8,992988,228607,1,ROBBERY
-73.92030637,40.86446069,2014,8,1006293,254234,1,ROBBERY
-73.89079641,40.85423448,2014,2,1014460,250517,1,ROBBERY
-73.97106632,40.78937272,2014,8,992262,226868,1,FELONY ASSAULT
-73.94178203,40.81449785,2014,8,1000365,236026,1,FELONY ASSAULT
-73.82507861,40.67844318,2014,8,1032768,186500,1,FELONY ASSAULT
-73.74996538,40.6929918,2014,8,1053587,191851,1,FELONY ASSAULT
-73.92385943,40.84626297,2014,8,1005316,247603,1,ROBBERY
-73.92483812,40.84697174,2014,8,1005045,247861,1,FELONY ASSAULT
-73.89739046,40.63592038,2014,8,1012729,170976,1,ROBBERY
-73.94223476,40.67999441,2014,8,1000272,187022,1,FELONY ASSAULT
-73.97774977,40.68445329,2014,8,990421,188642,1,ROBBERY
-73.9179438,40.69884995,2014,8,1007003,193897,1,ROBBERY
-73.91915897,40.69602645,2014,8,1006667,192868,1,ROBBERY
-73.94712603,40.79975302,2014,8,998889,230653,1,FELONY ASSAULT
-73.9542301,40.81617225,2014,8,996919,236634,1,MURDER
-73.95668535,40.81280543,2014,8,996240,235407,1,RAPE
-73.93795083,40.82028721,2014,8,1001424,238136,1,FELONY ASSAULT
-73.80777419,40.68435253,2014,8,1037563,188663,1,FELONY ASSAULT
-73.7927905,40.5899605,2014,8,1041800,154283,1,FELONY ASSAULT
-73.85732117,40.84001053,2014,8,1023729,245348,1,FELONY ASSAULT
-73.90482013,40.84284264,2014,8,1010585,246362,1,ROBBERY
-73.9145783,40.84297105,2014,8,1007885,246406,1,ROBBERY
-73.9118054,40.84357829,2014,8,1008652,246628,1,FELONY ASSAULT
-73.92826946,40.83575904,2014,8,1004099,243775,3,FELONY ASSAULT
-73.85449982,40.83780026,2014,8,1024511,244544,1,FELONY ASSAULT
-73.87014596,40.67967214,2014,8,1020267,186926,1,ROBBERY
-73.91120272,40.66961586,2014,8,1008883,183248,1,ROBBERY
-73.8814044,40.68231104,2014,8,1017143,187883,1,FELONY ASSAULT
-73.94055581,40.62611348,2014,8,1000751,167392,1,FELONY ASSAULT
-73.92899953,40.67652036,2014,8,1003944,185759,1,FELONY ASSAULT
-73.92325195,40.67105456,2014,8,1005540,183769,1,FELONY ASSAULT
-73.92605719,40.6997475,2014,8,1004753,194222,1,FELONY ASSAULT
-73.93735645,40.65338672,2014,1,1001632,177329,1,ROBBERY
-73.76740491,40.67114147,2014,7,1048772,183877,1,FELONY ASSAULT
-73.93791574,40.67975886,2014,8,1001470,186937,1,ROBBERY
-73.93597575,40.67632134,2014,6,1002009,185685,1,FELONY ASSAULT
-73.89328224,40.6769786,2014,6,1013851,185936,1,FELONY ASSAULT
-74.00063434,40.65794914,2014,6,984074,178985,1,FELONY ASSAULT
-74.00154496,40.60488962,2014,6,983821,159654,1,FELONY ASSAULT
-73.8976585,40.67493222,2014,6,1012638,185189,1,ROBBERY
-73.98024932,40.6815388,2014,6,989728,187580,1,FELONY ASSAULT
-73.94878,40.67334692,2014,6,998458,184599,1,ROBBERY
-73.92701038,40.66250977,2014,6,1004500,180655,1,FELONY ASSAULT
-73.88385822,40.66248801,2014,6,1016472,180660,1,FELONY ASSAULT
-74.00886116,40.64650855,2014,2,981791,174817,1,ROBBERY
-73.86033649,40.66728719,2014,6,1022995,182418,1,FELONY ASSAULT
-74.00910288,40.67498836,2014,6,981725,185193,1,FELONY ASSAULT
-73.88262015,40.6593879,2014,6,1016817,179531,1,FELONY ASSAULT
-73.8750319,40.74857112,2014,6,1018876,212026,1,ROBBERY
-73.82510175,40.69986069,2014,6,1032746,194303,1,FELONY ASSAULT
-73.96209396,40.67855068,2014,2,994764,186493,1,ROBBERY
-73.87640261,40.73341058,2014,6,1018504,206502,1,ROBBERY
-73.8527784,40.68809141,2014,6,1025079,190001,1,ROBBERY
-74.19252176,40.53333584,2014,6,930734,133644,1,ROBBERY
-73.89263046,40.82429963,2014,7,1013966,239610,1,FELONY ASSAULT
-73.92226933,40.85224536,2014,7,1005754,249783,2,FELONY ASSAULT
-73.87913492,40.84433916,2014,6,1017691,246916,1,FELONY ASSAULT
-73.85317444,40.82755255,2014,7,1024884,240811,1,FELONY ASSAULT
-73.89388272,40.82525046,2014,7,1013619,239956,1,ROBBERY
